uid,query,docid
1003,我爱你,11184214774601599436
1003,我爱你,9337258468427987912
1003,我爱你,4306125272885503765
1003,我爱你,6374784499974273525
1003,我爱你,4194283058837758380
1003,我爱你,11266017449319929352
1003,我不信,16341346812678731217
1003,我不信,10467560151860351127
1003,我不信,17730721438802279306
1003,我不信,13497301346262463709
1003,我不信,18256354158005616252
1003,我不信,151629917106751744
1003,我不信,11858224328519449850
1003,我不信,17618743748321368921
1003,我不信,15609667117084162236
1003,我不信,13877145145850082083
1003,我错了,1309084638388210650
1003,我错了,10078434241608058698
1003,我错了,7562821523088429163
1003,我错了,15252855205543023179
1003,我错了,12444431580024125973
1003,我错了,9930262570194925073
1003,我错了,3094204495881345690
1003,我错了,16230456003253290176
1003,我错了,17775070006875840107
1003,我错了,7264621859982451548
1003,我来啦,8613516511182387685
1003,我来啦,12841022955872711351
1003,我来啦,10594307151771368755
1003,我来啦,11898108687355646345
1003,我来啦,14148712644685772778
1003,我来啦,5918457392899871592
1003,我来啦,13407357742865670436
1003,我来啦,4593997088873407285
1003,我来啦,4124063024765826870
1003,我来啦,17135457752994348048
1003,我走了,264668492530638024
1003,我走了,8180387794624619853
1003,我走了,5393738492255379042
1003,我走了,9651561165365534333
1003,我走了,14052582517400425162
1003,我走了,7995973460611364538
1003,我走了,17654915453513604696
1003,我走了,15863410470634590719
1003,我走了,4656389340576446024
1003,我走了,17187744540981516421
1003,无聊,9878484119105424711
1003,无聊,17654532256160130513
1003,无聊,9228469134010093923
1003,无聊,373006071298188590
1003,无聊,9947421519174284422
1003,无聊,14505684742555782164
1003,无聊,10765992984713025882
1003,无聊,13044038564778473866
1003,无聊,10370687645928972656
1003,无聊,5612736107453761185
1003,洗澡,6109768877828655566
1003,洗澡,16754135219471043613
1003,洗澡,2044339079559207357
1003,洗澡,1407052581715167693
1003,洗澡,190820999979992787
1003,洗澡,15713813809812777458
1003,洗澡,16893167807932065902
1003,洗澡,752012886408635595
1003,洗澡,2436030418584692700
1003,洗澡,9048762514987345524
1003,下班,2064477368473203232
1003,下班,16461218842205547364
1003,下班,5355185545450530825
1003,下班,14429522036037028654
1003,下班,2281221321640809867
1003,下班,15296916671550545543
1003,下班,3671766754680167143
1003,下班,7904622253641854754
1003,下班,3491752843467139620
1003,下班,7962837631926498853
1003,下雨,17740335812351615359
1003,下雨,14175990823026303922
1003,下雨,14658722838201989646
1003,下雨,5930479783811581454
1003,下雨,12002405386716886975
1003,下雨,12128802611329904426
1003,下雨,10047568037119374435
1003,下雨,12687409862521032901
1003,下雨,16306881689901391235
1003,下雨,12741794826939251381
1003,吓,7270767957154307238
1003,吓,2246278843348131202
1003,吓,17439839955991689827
1003,吓,13940091088607664662
1003,吓,6872336831066308907
1003,吓,3385057956779131239
1003,吓,6299634874593885338
1003,吓,6106915540867160228
1003,吓,8957970378858446474
1003,吓,10458299088203280551
1003,笑,8444097009762290753
1003,笑,2544506199043542223
1003,笑,7559805110590299384
1003,笑,651662683541141383
1003,笑,4511136526389700158
1003,笑,10613219613194856983
1003,笑,17731088769731099634
1003,笑,7914720730846293856
1003,笑,18401066738228275543
1003,笑,17813394924214935472
1003,谢谢老板,6412321654319254328
1003,谢谢老板,9694383516290592495
1003,谢谢老板,3744869719465114573
1003,谢谢老板,12162229206702557304
1003,谢谢老板,16742079072543070503
1003,谢谢老板,3087399959168476894
1003,谢谢老板,13398800230017941371
1003,谢谢老板,17554112794671338205
1003,谢谢老板,3142980314931125241
1003,谢谢老板,14502607278193360942
1003,心,2543087011526397017
1003,心,6374784499974273525
1003,心,13329467984660320674
1003,心,3932682546465350711
1003,心,320987214154799835
1003,心,6898421956946400554
1003,心,877523432481070740
1003,心,10165178125554389522
1003,心,13238875080607526064
1003,心,17440875527411894867
1003,咦,6281980728116772922
1003,咦,14766571230432531706
1003,咦,17287784785187933810
1003,咦,338683373626919007
1003,咦,18090258955932154921
1003,咦,16325092923057932119
1003,咦,11370154578563207369
1003,咦,6446112066157965781
1003,咦,11798667855483808307
1003,咦,6142163229433440986
1003,疑问,15019589140188670568
1003,疑问,3293983917478414764
1003,疑问,18410209713323567943
1003,疑问,14447144679638895777
1003,疑问,518488925579456414
1003,疑问,15525246903325541543
1003,疑问,12422845746656899230
1003,疑问,13773409448723267343
1003,疑问,17088629709787832915
1003,疑问,6717859982647445324
1003,拥抱,14554949839942223256
1003,拥抱,4008572038970233802
1003,拥抱,13784142705018383825
1003,拥抱,5463666073760683889
1003,拥抱,9829577999841025524
1003,拥抱,10080176888567635857
1003,拥抱,13597497626642420125
1003,拥抱,8642965853944188087
1003,拥抱,3947681345290382204
1003,拥抱,7417007039286724527
1003,再见,6241801818453054664
1003,再见,15573588772955287381
1003,再见,4688853494211382360
1003,再见,5908794610641827329
1003,再见,16147110258936989197
1003,再见,10723833593231891105
1003,再见,1671025013901368546
1003,再见,13200933274771531619
1003,再见,17329211778120382018
1003,再见,17259135360385665288
1003,赞,11753997395363956082
1003,赞,624404912944280982
1003,赞,1801606016860245986
1003,赞,11172939119674553579
1003,赞,7364851149683782103
1003,赞,2773058753999469170
1003,赞,13549645620276957684
1003,赞,13687851929063827428
1003,赞,17224949802148808095
1003,赞,4236180505209239117
1003,早,1619133629282391949
1003,早,1762421773281759779
1003,早,16796331896085710710
1003,早,13743895947432573468
1003,早,9851016056190739758
1003,早,12012512385935172648
1003,早,17254355182181572411
1003,早,1930378091802303470
1003,早,3131767680155902932
1003,早,6249766581384429792
1003,早上好,3055089703622830148
1003,早上好,1762421773281759779
1003,早上好,6518842151907194439
1003,早上好,9851016056190739758
1003,早上好,12012512385935172648
1003,早上好,17254355182181572411
1003,早上好,13743895947432573468
1003,早上好,3131767680155902932
1003,早上好,12990998563011079796
1003,早上好,15082870259145649768
1003,真棒,1958691110618517167
1003,真棒,5749483691658671358
1003,真棒,11753997395363956082
1003,真棒,1817132216115986462
1003,真棒,4278348295582162707
1003,真棒,1142054423209782838
1003,真棒,5725761632586925391
1003,真棒,700276133222835035
1003,真棒,7901557988568103579
1003,真棒,3141839237120725606
1003,抓狂,7101015956687877569
1003,抓狂,12543375277680434336
1003,抓狂,10224936167560647789
1003,抓狂,1932277769992912753
1003,抓狂,14825314869730515107
1003,抓狂,7568300232227009419
1003,抓狂,14110285554588607759
1003,抓狂,10788137166581786607
1003,抓狂,17914751960573088392
1003,抓狂,16073091013951980394
1003,走,8108648208439047518
1003,走,8172437859216267307
1003,走,9675831602478124013
1003,走,3815949806222971550
1003,走,3351701719379217510
1003,走,16826619155162479523
1003,走,7192624337717249525
1003,走,10946507184542610437
1003,走,16601684240485109466
1003,走,2638424074197579681
1004,oK,5473886105278112427
1004,oK,3051496585831482530
1004,oK,6204946810749844372
1004,oK,5584994429714440652
1004,oK,13917167172496321066
1004,oK,16386102947436716885
1004,oK,17336871294970138170
1004,oK,13268596616747667459
1004,oK,2659750546713849150
1004,oK,4070679688290356436
1004,爱你,4194283058837758380
1004,爱你,7210773484680739306
1004,爱你,12642271514687116458
1004,爱你,2773598006344686742
1004,爱你,9439978373487420706
1004,爱你,18254609318125297687
1004,爱你,14962962225628930913
1004,爱你,16998601687665731853
1004,爱你,14733683858402937962
1004,爱你,2845712565793885653
1004,拜拜,557140227933077051
1004,拜拜,8273467158151001033
1004,拜拜,15573588772955287381
1004,拜拜,13415237918472017348
1004,拜拜,15086160257999659468
1004,拜拜,9603924013445904716
1004,拜拜,15792321624245836877
1004,拜拜,8579827656987371016
1004,拜拜,17759638981872832517
1004,拜拜,16626857917778889645
1004,抱抱你,2236840164380199780
1004,抱抱你,17024801262471094332
1004,抱抱你,13480499032935691428
1004,抱抱你,3310234621826560472
1004,抱抱你,11083246196807733449
1004,抱抱你,5463666073760683889
1004,抱抱你,11474109869319776774
1004,抱抱你,14554949839942223256
1004,抱抱你,13784142705018383825
1004,抱抱你,3990332418959379100
1004,不理我,15125709179472907553
1004,不理我,13207839858132243606
1004,不理我,16241002863040705464
1004,不理我,2735063494398640637
1004,不理我,4705091406313152469
1004,不理我,17641145780767901886
1004,不理我,10878627638748291117
1004,不理我,5028585545408261609
1004,不理我,8213183288871631889
1004,不理我,15974568182192681171
1004,吃饭,319266368459831111
1004,吃饭,230499753127059659
1004,吃饭,6050384520946350172
1004,吃饭,5619370096268733914
1004,吃饭,8770208295775507556
1004,吃饭,15329254129180789720
1004,吃饭,6567409894447794718
1004,吃饭,12333363422652111721
1004,吃饭,2066307886909951358
1004,吃饭,7455847208502165187
1004,出来,15923557784527346572
1004,出来,6976019364480334500
1004,出来,5756537474379486770
1004,出来,4893212837618242411
1004,出来,4137026913292099955
1004,出来,35577216681298018
1004,出来,9552637575738619637
1004,出来,828278607978558384
1004,出来,18008267875059216562
1004,出来,16178398987533500586
1004,等,14175990823026303922
1004,等,17022876141928909633
1004,等,13986232612393084350
1004,等,11871201135317928567
1004,等,3054755152517918274
1004,等,5945937409101961112
1004,等,998240352672798009
1004,等,17744755126445050149
1004,等,1438544089669852377
1004,等,7024979120662312420
1004,点赞,13865551072346928320
1004,点赞,8794304056294989113
1004,点赞,1872561536453137413
1004,点赞,7647387569802866428
1004,点赞,11753997395363956082
1004,点赞,3947693199391112316
1004,点赞,11492919296584008660
1004,点赞,3088921412123328997
1004,点赞,10077399246780857077
1004,点赞,8090366249269721249
1004,感谢,7143512224972106644
1004,感谢,5165531973388842821
1004,感谢,13226787704000767171
1004,感谢,2081820655550690765
1004,感谢,13643578317499186607
1004,感谢,4268376503207333344
1004,感谢,10102098675046764129
1004,感谢,13059330511562173797
1004,感谢,12268091396553534093
1004,感谢,7769825386352030128
1004,高兴,9882523503447917465
1004,高兴,16986318645236161696
1004,高兴,1469991683949877694
1004,高兴,6772397705822829658
1004,高兴,7127622587218932969
1004,高兴,16273656253218991249
1004,高兴,9521101721388725452
1004,高兴,12225398505657180392
1004,高兴,12895737019635397960
1004,高兴,5003783741875949950
1004,鼓掌,937011594438597566
1004,鼓掌,2568634259400315803
1004,鼓掌,16715030283345286161
1004,鼓掌,13664371220028159211
1004,鼓掌,10437269016323789096
1004,鼓掌,8005997192304117646
1004,鼓掌,15255378729340930911
1004,鼓掌,8921475773761231322
1004,鼓掌,14481525645066005793
1004,鼓掌,1801606016860245986
1004,乖乖,10155489324431494125
1004,乖乖,7546727512282732487
1004,乖乖,5512491741304474153
1004,乖乖,5081262690913243760
1004,乖乖,458607766043012683
1004,乖乖,5307705876083956530
1004,乖乖,11343624612178212727
1004,乖乖,4557604205246416086
1004,乖乖,4355408181235942010
1004,乖乖,11209656986482779313
1004,嗨,9395916617220455508
1004,嗨,2000626935601568622
1004,嗨,5286455996286005686
1004,嗨,13384302608875561574
1004,嗨,9180543919594474305
1004,嗨,13398134675278079781
1004,嗨,7737426727814177523
1004,嗨,15802220325225060375
1004,嗨,2337367897587724389
1004,嗨,11878056456391389328
1004,好,4348674817797421823
1004,好,11340011499926873387
1004,好,13664371220028159211
1004,好,12676184013507306410
1004,好,15148363317604287600
1004,好,8942511274798052886
1004,好,15153397653609509898
1004,好,3644469983788999641
1004,好,11925326436214198531
1004,好,13434663616325386203
1004,好看,15533017825223439435
1004,好看,11021305220466582856
1004,好看,3700935746933919081
1004,好看,1872561536453137413
1004,好看,11329748069013580998
1004,好看,6157176536187796338
1004,好看,13530519066593464018
1004,好看,4461015227309081378
1004,好看,5084136915173817281
1004,好看,10925146007566700094
1004,好梦,13561110304141319972
1004,好梦,2588408723917420074
1004,好梦,11703454140081173444
1004,好梦,12759803797857419945
1004,好梦,4634157126384791879
1004,好梦,14721594666403619957
1004,好梦,4816324533866706146
1004,好梦,16615820796102863721
1004,好梦,1854984294635374516
1004,好梦,10042000435515345785
1004,好想你,6972390850856934965
1004,好想你,10628359972687539617
1004,好想你,15531914726364466970
1004,好想你,8892422947737717739
1004,好想你,1356728447235855538
1004,好想你,2532619805215050537
1004,好想你,18338898859743402946
1004,好想你,817322751592741562
1004,好想你,17264147782806105728
1004,好想你,4461225882753223712
1004,欢迎,2568634259400315803
1004,欢迎,3744147661738841206
1004,欢迎,15698056753646419357
1004,欢迎,657375075327948505
1004,欢迎,2723642515037818606
1004,欢迎,6541925320113851472
1004,欢迎,5047316218633846424
1004,欢迎,867831587908092549
1004,欢迎,10028984791823586030
1004,欢迎,3432889575255119906
1004,来呀,14593252019050828771
1004,来呀,11845649193062051229
1004,来呀,2035785791466402080
1004,来呀,791616542926376800
1004,来呀,5225232255570499663
1004,来呀,12498555388408279904
1004,来呀,14817160207258495049
1004,来呀,2227392387912376742
1004,来呀,15836913815262018822
1004,来呀,95905476677680636
1004,厉害,2622109140026950758
1004,厉害,6873026857064075193
1004,厉害,10452427096791833715
1004,厉害,9234196687459181381
1004,厉害,11753997395363956082
1004,厉害,15203505494997070545
1004,厉害,8082976945280324862
1004,厉害,16174086638713798986
1004,厉害,17660047619836192460
1004,厉害,15446339084508156305
1004,嗯,8815928576359624
1004,嗯,16056292999636979614
1004,嗯,10700214653920254111
1004,嗯,3862941933465744971
1004,嗯,12537363983737811052
1004,嗯,209566023185626705
1004,嗯,6827902631298402394
1004,嗯,1063690235487101590
1004,嗯,3029515132519441156
1004,嗯,3081194114922920082
1004,牛,11669545389029916911
1004,牛,14604940889446170
1004,牛,16116894012162049071
1004,牛,10452427096791833715
1004,牛,7049032536749140369
1004,牛,13067702734675650663
1004,牛,4667061497308288773
1004,牛,7023557953145262938
1004,牛,11036591543265711789
1004,牛,5288434534388205333
1004,气死我了,16584747567015951899
1004,气死我了,6604542912343146712
1004,气死我了,13532576986144156746
1004,气死我了,6028519291473734225
1004,气死我了,4750675128254087928
1004,气死我了,17090293263344969350
1004,气死我了,9042418591374616314
1004,气死我了,13966361558673509738
1004,气死我了,15979747447346952792
1004,气死我了,9235212722641343602
1004,亲亲,6034980963629295516
1004,亲亲,7210773484680739306
1004,亲亲,3057386422979553348
1004,亲亲,17638608856906330148
1004,亲亲,14622692433966654087
1004,亲亲,11938146711805824679
1004,亲亲,12270038080417422166
1004,亲亲,12420412659018810201
1004,亲亲,4194283058837758380
1004,亲亲,7707779315592743001
1004,亲一个,6034980963629295516
1004,亲一个,11274276683222409312
1004,亲一个,1068881095451185895
1004,亲一个,3057386422979553348
1004,亲一个,14622692433966654087
1004,亲一个,10291765228789103050
1004,亲一个,14057793147886253859
1004,亲一个,4984231858147117648
1004,亲一个,6531252635654517253
1004,亲一个,15264882769824327460
1004,人呢,15216539548927355565
1004,人呢,11433084229442975566
1004,人呢,15499599627652184392
1004,人呢,5328183202885357887
1004,人呢,9991158791361410560
1004,人呢,16855125400256606624
1004,人呢,8714654592998149020
1004,人呢,7218887823170153351
1004,人呢,14920163124464412804
1004,人呢,13871872485344707850
1004,上班,1569263402430328798
1004,上班,6635415099849904633
1004,上班,8002760692504951245
1004,上班,9347696473783841894
1004,上班,5208038957078864740
1004,上班,12859132238384705781
1004,上班,16890512924372114462
1004,上班,16359879201617510609
1004,上班,787511036237796780
1004,上班,4047365729169355669
1004,上午好,5337782846700189428
1004,上午好,7220501564086902337
1004,上午好,12716949911349955754
1004,上午好,13523290205395601835
1004,上午好,11621697990472859174
1004,上午好,628155744948677893
1004,上午好,15449801186043740839
1004,上午好,17986022337683677605
1004,上午好,2393837383445334726
1004,上午好,1241631552397073444
1004,生日快乐,2214206976283909318
1004,生日快乐,10371421017017263376
1004,生日快乐,5350199176967756334
1004,生日快乐,8195404023398218223
1004,生日快乐,9964659253230172864
1004,生日快乐,8210088242680404135
1004,生日快乐,4373700420918896879
1004,生日快乐,5318093246803476137
1004,生日快乐,2675164403648068859
1004,生日快乐,16583586672464855133
1004,收到,3745367678080049272
1004,收到,6274703077922618631
1004,收到,9728498180688495902
1004,收到,11242989508788202962
1004,收到,4212671167450984814
1004,收到,15899795551969728897
1004,收到,8754749894212175265
1004,收到,7000523589822434717
1004,收到,4815261999313338226
1004,收到,465479754896679366
1004,睡觉了,6217498301002823949
1004,睡觉了,2368680811801473347
1004,睡觉了,2148994938244828027
1004,睡觉了,7891287861028599076
1004,睡觉了,1915885508722991490
1004,睡觉了,8065710136912698075
1004,睡觉了,1128354676477925271
1004,睡觉了,7250447966704894884
1004,睡觉了,7590343948030898359
1004,睡觉了,2540725745472844351
1004,讨厌,9741362780528958774
1004,讨厌,16988183909949364232
1004,讨厌,7219645197543691486
1004,讨厌,2384968444924696546
1004,讨厌,6730794716270886027
1004,讨厌,4229288424168184092
1004,讨厌,14967838051142431021
1004,讨厌,136764297615150479
1004,讨厌,4640026082943602760
1004,讨厌,15154690664916434817
1004,吐,9066978911977560675
1004,吐,11881686808209562552
1004,吐,6783789178633941775
1004,吐,10764011324638961039
1004,吐,4908049043717720492
1004,吐,5948798706441080450
1004,吐,4610693713439501099
1004,吐,3447974634657485326
1004,吐,5288995001420293097
1004,吐,590110312676835162
1004,晚上好,11265788671359174140
1004,晚上好,5378465467312414443
1004,晚上好,7896768999777184736
1004,晚上好,17728760869463893865
1004,晚上好,14685299377689418066
1004,晚上好,7067809983851575005
1004,晚上好,14509747536728891493
1004,晚上好,14473257017295384838
1004,晚上好,13308597227031935475
1004,晚上好,11953755657363672126
1004,我爱你,4194283058837758380
1004,我爱你,7210773484680739306
1004,我爱你,2773598006344686742
1004,我爱你,1636093055088757730
1004,我爱你,17155770543503579996
1004,我爱你,3233677170813082878
1004,我爱你,16464578013926713776
1004,我爱你,7395359073415750253
1004,我爱你,7011769156009039421
1004,我爱你,17536311121022570446
1004,我来了,1627851262728138695
1004,我来了,11795849317547583859
1004,我来了,10409457144951643264
1004,我来了,9449546797418208207
1004,我来了,16911701362409621009
1004,我来了,301933164673962405
1004,我来了,5059113532707110238
1004,我来了,8613516511182387685
1004,我来了,4295238192491435704
1004,我来了,13794319679057377161
1004,握手,1892505118621659973
1004,握手,3675213779610333740
1004,握手,5888006508396262856
1004,握手,12861722301861472118
1004,握手,14485909933849840000
1004,握手,1904164747941660224
1004,握手,6345028013633943655
1004,握手,3189767960751673350
1004,握手,11660236132287875068
1004,握手,11205250337075310549
1004,谢谢老板,16742079072543070503
1004,谢谢老板,13398800230017941371
1004,谢谢老板,8863037195877813698
1004,谢谢老板,3087399959168476894
1004,谢谢老板,6412321654319254328
1004,谢谢老板,11000024410379513045
1004,谢谢老板,9694383516290592495
1004,谢谢老板,3142980314931125241
1004,谢谢老板,7104899741859985612
1004,谢谢老板,17554112794671338205
1004,拥抱,5463666073760683889
1004,拥抱,7970249779256898861
1004,拥抱,13491543710803629033
1004,拥抱,17024801262471094332
1004,拥抱,15531914726364466970
1004,拥抱,13784142705018383825
1004,拥抱,11474109869319776774
1004,拥抱,469048842341121555
1004,拥抱,9829577999841025524
1004,拥抱,1284741253858276483
1004,有道理,12616968641401688736
1004,有道理,12835226974399105976
1004,有道理,16859506192614243745
1004,有道理,6417984091611000244
1004,有道理,7644149483532130410
1004,有道理,10207800549811791821
1004,有道理,3710928635029128215
1004,有道理,7553593433739555045
1004,有道理,5516967535542607416
1004,有道理,1458706326058320993
1004,晕,6206635285256694654
1004,晕,9094655324133799959
1004,晕,14351898405081249098
1004,晕,14848542350793131900
1004,晕,5506550151029682638
1004,晕,1454325204878207659
1004,晕,16066025478952527512
1004,晕,16472129729490019402
1004,晕,2194559501829025551
1004,晕,811882306482659367
1004,早,5931379584257229632
1004,早,1930378091802303470
1004,早,3353140503625199317
1004,早,14433680997154068591
1004,早,9744196018964761472
1004,早,10232941536849521200
1004,早,4460936473965889787
1004,早,4337894560871052698
1004,早,12531570530176138464
1004,早,5049864143484939029
1008,爱你哟,16998601687665731853
1008,爱你哟,13604280419802746654
1008,爱你哟,14962962225628930913
1008,爱你哟,4858088045498658740
1008,爱你哟,18254609318125297687
1008,爱你哟,17419449375697147437
1008,爱你哟,7404791756157928593
1008,爱你哟,15887619325480172720
1008,爱你哟,14080214312947138427
1008,爱你哟,6268245056985659474
1008,拜,8273467158151001033
1008,拜,15086160257999659468
1008,拜,8579827656987371016
1008,拜,9603924013445904716
1008,拜,14490222569198507900
1008,拜,17471196064676362387
1008,拜,12569216151742278505
1008,拜,13944684245889628362
1008,拜,599958013240617767
1008,拜,13702437500149314432
1008,抱抱,469048842341121555
1008,抱抱,11474109869319776774
1008,抱抱,12323648894996177544
1008,抱抱,42256521495561402
1008,抱抱,2236840164380199780
1008,抱抱,3990332418959379100
1008,抱抱,3856588033449245723
1008,抱抱,7302320217229159235
1008,抱抱,7654704521815550533
1008,抱抱,10785941539631042390
1008,不客气,18112527892170217448
1008,不客气,16816498911537895513
1008,不客气,15083964465189359016
1008,不客气,11688588989638353959
1008,不客气,15412353506998001183
1008,不客气,14129876344200639895
1008,不客气,2078540543519680182
1008,不客气,5670511327935661058
1008,不客气,11783212496825538632
1008,不客气,16207077694677457377
1008,端午,5266418256420352595
1008,端午,8637313131231935956
1008,端午,113023245574140540
1008,端午,1392584749587194217
1008,端午,17049464516126429585
1008,端午,9712273142642841333
1008,端午,2844552391222186493
1008,端午,10115667207091150735
1008,端午,4264693657632599751
1008,端午,2714481478100648166
1008,端午节安康,3131261517286772525
1008,端午节安康,3139076031175408646
1008,端午节安康,10155339869499346237
1008,端午节安康,8384753509264084121
1008,端午节安康,665999827166007022
1008,端午节安康,7145725745538749792
1008,端午节安康,15915284847834988197
1008,端午节安康,3409858142201786688
1008,端午节安康,4815683837558645567
1008,端午节安康,113023245574140540
1008,嗯,16056292999636979614
1008,嗯,12537363983737811052
1008,嗯,10700214653920254111
1008,嗯,6827902631298402394
1008,嗯,3029515132519441156
1008,嗯,764476520167488345
1008,嗯,1063690235487101590
1008,嗯,13970557184291368161
1008,嗯,13057612217645722533
1008,嗯,6327652176895765928
1008,嗯嗯嗯,6827902631298402394
1008,嗯嗯嗯,1645938956107947996
1008,嗯嗯嗯,13970557184291368161
1008,嗯嗯嗯,1871788597844271294
1008,嗯嗯嗯,11495974219371055147
1008,嗯嗯嗯,1063690235487101590
1008,嗯嗯嗯,15148363317604287600
1008,嗯嗯嗯,3951624628023127559
1008,嗯嗯嗯,13774196896228304575
1008,嗯嗯嗯,3644469983788999641
1008,感动,17574032251726877061
1008,感动,8030512463511822816
1008,感动,1153339054709263259
1008,感动,16248051638738582540
1008,感动,4402978945278645718
1008,感动,11296193081038246828
1008,感动,17549403114812843301
1008,感动,7510115717605401980
1008,感动,17083838305009472465
1008,感动,4055998917194087273
1008,恭喜,2560594963313126858
1008,恭喜,15395459830012584251
1008,恭喜,13771849641724455174
1008,恭喜,3092086359935710868
1008,恭喜,1112464020799279681
1008,恭喜,13631206876078228716
1008,恭喜,4331647507887216915
1008,恭喜,11240345675036372915
1008,恭喜,1175022711654595556
1008,恭喜,16801484204837895821
1008,哈哈,14741833831999505150
1008,哈哈,4979495859906132794
1008,哈哈,15207719333901631424
1008,哈哈,15276315143049295678
1008,哈哈,2274840291046312345
1008,哈哈,17606034313484414260
1008,哈哈,3145757959510501652
1008,哈哈,11013921328646462410
1008,哈哈,10118615628048898900
1008,哈哈,5028681254447405907
1008,哈喽,4414710302996810814
1008,哈喽,3551732413344129148
1008,哈喽,15751870952077251325
1008,哈喽,5585484324283016622
1008,哈喽,5565890739466682052
1008,哈喽,1056562246108871817
1008,哈喽,13033724131647360858
1008,哈喽,4969161817474730674
1008,哈喽,9364000055056007867
1008,哈喽,14860593768875212017
1008,欢迎,867831587908092549
1008,欢迎,3432889575255119906
1008,欢迎,10028984791823586030
1008,欢迎,2568634259400315803
1008,欢迎,3744147661738841206
1008,欢迎,15698056753646419357
1008,欢迎,6541925320113851472
1008,欢迎,657375075327948505
1008,欢迎,14638616884394206627
1008,欢迎,18034580287373360924
1008,美,9755390588260087756
1008,美,5416081871218131475
1008,美,13656279414554655229
1008,美,13954420709662737716
1008,美,10742187728504626818
1008,美,12777849502592659695
1008,美,15214318315272200360
1008,美,783456683178190665
1008,美,16887128733697042951
1008,美,3887792095626667516
1008,切,6856636655141654775
1008,切,9557852666672027975
1008,切,16116073333655017688
1008,切,18324612646648974988
1008,切,4440628808576514611
1008,切,14318265266916845454
1008,切,18101168412913354411
1008,切,15081805588548082700
1008,切,1700191527519171085
1008,切,17389629699523529222
1008,人呢,13871872485344707850
1008,人呢,11433084229442975566
1008,人呢,15499599627652184392
1008,人呢,13434932297300995972
1008,人呢,12878678939871439999
1008,人呢,1413697481475400058
1008,人呢,8714654592998149020
1008,人呢,9991158791361410560
1008,人呢,13150223374193787264
1008,人呢,303141718995058946
1008,送花,9183546617811659738
1008,送花,10926992075447885612
1008,送花,11320995159949526781
1008,送花,13769558835434103122
1008,送花,16204965765964295566
1008,送花,17317243664203362489
1008,送花,13756766966865400156
1008,送花,6401312704930353534
1008,送花,8898940715621689772
1008,送花,1274436766814093704
1008,讨厌,3782631027895989901
1008,讨厌,4640026082943602760
1008,讨厌,6730794716270886027
1008,讨厌,2027208261032499792
1008,讨厌,136764297615150479
1008,讨厌,15996401579653195752
1008,讨厌,5389536447308930190
1008,讨厌,698641005889545761
1008,讨厌,7013214358845395807
1008,讨厌,13974428402906066136
1008,哇,299710559075855262
1008,哇,16754730516472666890
1008,哇,10804556517803271851
1008,哇,8422895420051630640
1008,哇,14750527332238657976
1008,哇,5849171117183682979
1008,哇,2867654896109065887
1008,哇,4364077322185028616
1008,哇,13429349411687599650
1008,哇,18233354836017301968
1008,哇塞,863403624485812895
1008,哇塞,3584493569791947570
1008,哇塞,16754730516472666890
1008,哇塞,5011250674626116891
1008,哇塞,7395877550315911830
1008,哇塞,12638391002957670009
1008,哇塞,9213213513854739947
1008,哇塞,12650744697468834012
1008,哇塞,1327457497519491437
1008,哇塞,5107750259684834152
1008,晚安,4611494567262519964
1008,晚安,13561110304141319972
1008,晚安,14823520486948643300
1008,晚安,10004282247688772310
1008,晚安,1779333662898638258
1008,晚安,1711812618167297508
1008,晚安,17815436028950575375
1008,晚安,2222019922270037551
1008,晚安,8142189529081238182
1008,晚安,14148485681265356442
1008,微笑,2716577173007334253
1008,微笑,2393724674179415954
1008,微笑,9780803919838282142
1008,微笑,15695027807390331137
1008,微笑,1850147372178200461
1008,微笑,12096587937644601738
1008,微笑,18244170215515707466
1008,微笑,4979495859906132794
1008,微笑,16090959320905853731
1008,微笑,11617887895876863892
1008,午安,5496645338967430967
1008,午安,13569935318797303936
1008,午安,11980495518325549229
1008,午安,10161953660850850780
1008,午安,3604433555465696867
1008,午安,10328876392177334791
1008,午安,3171938081416096347
1008,午安,13514655337735319714
1008,午安,2641933207934669921
1008,午安,18082979471450397407
1008,下午好,8308454754482677786
1008,下午好,16877323498784665146
1008,下午好,12966881556655716507
1008,下午好,12119028101473978852
1008,下午好,16086360351055246631
1008,下午好,9189851047391720714
1008,下午好,16683551431037200971
1008,下午好,4503460191957003304
1008,下午好,16177406845447367088
1008,下午好,2356494827705961353
1008,鲜花,7028025799248221324
1008,鲜花,12784712323295145290
1008,鲜花,3138437242756743857
1008,鲜花,12495809867462570991
1008,鲜花,17777924973130214309
1008,鲜花,5057566109381597113
1008,鲜花,17814392939456314574
1008,鲜花,14033093711917527215
1008,鲜花,3648651684723558440
1008,鲜花,13769558835434103122
1008,笑,6772397705822829658
1008,笑,4701116777353973605
1008,笑,18200093569562306878
1008,笑,9854488699894666992
1008,笑,12527492701010200684
1008,笑,15276315143049295678
1008,笑,15328769578147365170
1008,笑,13415831355395470781
1008,笑,11013921328646462410
1008,笑,17289506150846908538
1008,笑死了,12001069923337932851
1008,笑死了,3141989864462290841
1008,笑死了,15207719333901631424
1008,笑死了,7497833920010527324
1008,笑死了,11651780963666957849
1008,笑死了,9888344526812118866
1008,笑死了,13589043354317081073
1008,笑死了,9337562198389236540
1008,笑死了,15328769578147365170
1008,笑死了,11982339358787084903
1008,谢谢老板,8863037195877813698
1008,谢谢老板,17637073614409293026
